"student_id","student_first_name","student_middle_name","student_last_name","student_mother_name","student_class","student_section","student_mob_no","student_email_id","student_aadhar_card_no","student_college_name","student_department_name","student_status","student_grade","student_address","student_address_postal_code","student_city_name","student_state_name","student_country_name","student_date_of_birth"
6449,"Logan","David","Patel","Dawn","9","C","1299369147","logan.patel6449@example.com","750771541283","Rios-Bond College","Electrical","Active","D","30080 Bradley Manors, North Jenniferside, TN 90463","45588","East Rebecca","Connecticut","French Guiana","2004-08-22"
6450,"Timothy","Michael","Morris","Jasmine","9","C","0417736143","timothy.morris6450@example.com","890277236447","Haynes-Chan College","Mechanical","Inactive","C","7497 Charles Viaduct, Christensenview, NM 58486","04931","North Kennethchester","Missouri","Saint Helena","2001-06-14"
6451,"Laura","Charles","Anderson","Elizabeth","6","C","9564988718","laura.anderson6451@example.com","949321016662","Hickman, Holmes and Bauer College","IT","Graduated","B","216 Moss Light Apt. 241, Kathleenmouth, RI 71044","39912","Murphymouth","Texas","Sudan","2000-09-25"
6452,"Adam","Heather","Newton","Jenny","2","B","5855354811","adam.newton6452@example.com","193585927049","Matthews, Sanchez and Gardner College","Computer Science","Graduated","A","5397 Sims Islands Suite 008, Collinstown, MO 18756","73898","Courtneyfurt","West Virginia","British Indian Ocean Territory (Chagos Archipelago)","2007-08-26"
6453,"Christopher","Robert","Howard","Sara","8","C","7464950675","christopher.howard6453@example.com","397370879850","Salazar and Sons College","Mechanical","Graduated","A","1987 Davis Loop, Espinozaland, MS 62037","28268","Port Elizabethfurt","Kansas","Zimbabwe","2002-10-25"
6454,"David","Cheryl","Carter","Lisa","7","B","7151663199","david.carter6454@example.com","346681877460","Mcgee and Sons College","Electronics","Graduated","D","65425 Danielle Place, Chloefort, MD 94814","22224","Amandamouth","South Dakota","Andorra","2006-03-19"
6455,"David","Michelle","Sexton","Courtney","7","D","4626898276","david.sexton6455@example.com","827436428853","Jordan-Ingram College","Computer Science","Active","C","55963 Jessica Trail, New Alisonland, CA 41201","81286","Robbinsview","Ohio","Lesotho","2004-04-20"
6456,"Andres","Deanna","Grimes","Joanna","2","A","5206658242","andres.grimes6456@example.com","554754430625","Edwards-Shannon College","MBA","Active","C","4372 Joan Bridge, Camposchester, NH 82269","51193","Andreaside","Oklahoma","Seychelles","2002-03-31"
6457,"Rebecca","Shirley","Pena","Alicia","3","B","5047378484","rebecca.pena6457@example.com","729767021287","Weaver, Schultz and Patterson College","Electronics","Inactive","C","PSC 3684, Box 7537, APO AE 18322","17244","Melissachester","Oregon","Italy","2008-05-12"
6458,"Sara","Martin","Green","Latasha","5","D","0239876688","sara.green6458@example.com","759235052616","Reese-Jenkins College","IT","Graduated","A","672 Simmons Heights Apt. 822, North William, CO 01036","01751","Lake Henry","Massachusetts","Lebanon","2005-06-26"
6459,"Stephanie","John","Terrell","Brenda","7","A","6302118508","stephanie.terrell6459@example.com","536644315943","Beltran LLC College","Electrical","Graduated","C","65337 Clark Rapid Suite 758, North Johnbury, AZ 12159","72479","East Nicole","Maine","Bangladesh","2007-05-26"
6460,"Mark","Joshua","Huang","Alisha","9","A","3284650063","mark.huang6460@example.com","234163777113","Pearson, Rice and Cook College","Civil","Active","A","92121 Hall Cove Apt. 771, Smithside, VT 15549","98484","Taylorville","Minnesota","Greenland","2003-01-16"
6461,"Steven","Kathleen","Navarro","Robin","6","A","0504543991","steven.navarro6461@example.com","431470767160","Bailey Group College","Computer Science","Graduated","B","460 Murray Manor Apt. 912, East Rachelland, WY 53843","49590","Williamsstad","Iowa","Sudan","2004-01-18"
6462,"Antonio","Charles","Tucker","Teresa","9","B","0937775013","antonio.tucker6462@example.com","874790774243","Moses-Watson College","IT","Inactive","D","248 Li Plain, Wallaceside, AL 03565","52160","New Tiffany","Hawaii","San Marino","2004-02-29"
6463,"Ryan","David","Perez","Theresa","9","C","0001131415","ryan.perez6463@example.com","316513720840","Ritter, Jordan and Watson College","Civil","Active","D","030 Davis Key, Wendyside, IN 99818","96359","South Alison","Pennsylvania","Bhutan","2008-02-09"
6464,"Robin","Timothy","Collins","Rachel","7","C","2780733228","robin.collins6464@example.com","280449264392","Navarro-Thomas College","Mechanical","Graduated","A","227 Ashley Isle Apt. 046, Westside, NH 77815","96413","Craigland","Indiana","Tuvalu","2005-07-01"
6465,"Deborah","Travis","Nelson","Rebecca","6","C","7148850504","deborah.nelson6465@example.com","461166655573","Banks, Kelly and Ramos College","Civil","Inactive","A","791 Mark Ramp, Mendozaborough, KS 63046","14678","Scotttown","New Hampshire","El Salvador","2004-10-07"
6466,"Michael","Jason","Evans","Christine","6","B","6843567657","michael.evans6466@example.com","663425413031","Lynch-Thomas College","IT","Active","B","5914 Anthony Burg, North Joel, AZ 13217","48398","Port Kristinton","Nebraska","Saudi Arabia","2001-07-12"
6467,"Gina","John","Jones","Lisa","10","C","2757744986","gina.jones6467@example.com","517877724496","Lamb, Park and Miller College","Electronics","Graduated","B","88535 Crystal Expressway Suite 956, South Nicolefort, NY 11807","75463","Lake Thomasborough","New Mexico","Bouvet Island (Bouvetoya)","2004-07-13"
6468,"Richard","Kyle","Lewis","Nicole","3","D","1419523172","richard.lewis6468@example.com","422194841777","Graham Inc College","Electronics","Graduated","C","19280 Schmidt Overpass Suite 048, Jonestown, IN 32889","01542","Hannahfort","Kentucky","China","2005-01-21"
6469,"Robert","Shelia","Gregory","Emily","1","B","1835800969","robert.gregory6469@example.com","379121885334","Mueller, Rice and Grant College","MBA","Graduated","B","09805 Crystal Glen Suite 689, Lake Timothyville, OK 79046","56965","Lake Patricia","Iowa","Malawi","2006-10-08"
6470,"Kim","Jerry","Lang","Jasmine","7","B","2109540609","kim.lang6470@example.com","248525139686","Cook PLC College","Electrical","Inactive","A","405 Mitchell Plain Apt. 114, New Christopherstad, RI 96831","93501","Seanton","Georgia","Botswana","1999-12-09"
6471,"Matthew","Shawn","Thomas","Margaret","5","C","0464308606","matthew.thomas6471@example.com","975482138802","Long, Bowers and Benson College","IT","Inactive","B","057 Michael Coves, West Bethmouth, ND 91893","49006","Port Garrettstad","Illinois","Dominica","2001-12-27"
6472,"Paul","Vincent","Chase","Doris","12","A","1064513564","paul.chase6472@example.com","706390297937","Jimenez, Wilkerson and Daniel College","Civil","Graduated","D","7738 Barber Locks, Christinefurt, KS 33959","05684","North Erikburgh","California","Saint Martin","2005-06-29"
6473,"Sarah","Evelyn","Bennett","Kim","6","B","2726318240","sarah.bennett6473@example.com","784002025533","Montoya-Jackson College","Computer Science","Inactive","D","04766 Christie Mill, South Jerrybury, OK 10233","94584","Marshallview","Arkansas","Lao People's Democratic Republic","2006-03-03"
6474,"Shannon","Samuel","Brock","Emily","1","C","3010738219","shannon.brock6474@example.com","574507448042","Williams-Martinez College","Electronics","Inactive","D","661 Michelle Locks, New Kristineview, NJ 67050","44656","Leroyside","Louisiana","Kazakhstan","2004-01-30"
6475,"William","Tina","Reed","Angela","12","D","2899820129","william.reed6475@example.com","312791289990","Morris-Hardy College","Civil","Inactive","D","6655 Moore Light, Lake Justinstad, SC 55389","98902","Guzmantown","Iowa","French Polynesia","2005-04-04"
6476,"Curtis","Michael","Smith","Deborah","7","D","4274370516","curtis.smith6476@example.com","579549364533","Patton and Sons College","Civil","Active","A","59625 Mitchell Trail, Richardbury, AR 54689","03183","Dawnburgh","Wisconsin","China","2006-11-24"
6477,"Melissa","Linda","Golden","Rachel","12","D","1639041881","melissa.golden6477@example.com","188064114727","Smith, Hutchinson and Campbell College","Mechanical","Active","B","0005 Lang Roads, New Cameronberg, CT 31212","07817","Sotoberg","Pennsylvania","Saint Vincent and the Grenadines","2004-05-20"
6478,"Frederick","Dawn","Wright","Chloe","4","A","5275655198","frederick.wright6478@example.com","140512072603","Byrd Group College","Electrical","Graduated","D","46989 White Road Apt. 352, Codyside, ND 48858","45850","Courtneyfort","Idaho","Korea","2002-06-18"
6479,"Cody","Margaret","Nash","Diana","4","C","6211835281","cody.nash6479@example.com","282927573110","Roberts Ltd College","MBA","Graduated","B","2399 Smith Island Apt. 672, Aliside, WA 96344","37149","North Jacqueline","New Mexico","India","2007-07-21"
6480,"Sarah","Michael","Fry","Lori","12","C","2856294170","sarah.fry6480@example.com","276884942045","Dunn, Walls and Marshall College","MBA","Active","A","753 Alison Parkways, Scottside, ND 79186","73398","West Ryanberg","North Dakota","Austria","2005-10-27"
6481,"Kathryn","Joseph","Allen","Natalie","11","A","6766796442","kathryn.allen6481@example.com","441295100277","Harris Group College","Electrical","Inactive","A","32490 Ingram Harbors, Wallton, OR 48944","83755","Clarkport","California","Luxembourg","2007-02-09"
6482,"Amy","Laura","Miller","Cheryl","8","C","1062870622","amy.miller6482@example.com","324072120381","Hughes, Nelson and Hopkins College","Electrical","Inactive","C","2743 Garcia Path Apt. 237, Port Preston, NM 04150","61925","East Connie","Arkansas","Swaziland","2006-01-06"
6483,"Bruce","Audrey","Soto","Stacy","11","C","1390157708","bruce.soto6483@example.com","131243993673","Gomez-Fuentes College","MBA","Inactive","D","225 Emily Shoal Apt. 754, Westborough, MI 65562","82778","South Davidhaven","Nebraska","Turkmenistan","2008-02-26"
6484,"Nicholas","Katherine","Bowman","Sandra","7","A","4137314382","nicholas.bowman6484@example.com","553052915962","Sheppard-Maynard College","Electrical","Active","A","893 Hall Trafficway Apt. 331, Port Jesus, NE 08983","18481","South Jeffrey","Illinois","Yemen","2003-10-31"
6485,"Brenda","Linda","Bowen","Brenda","3","C","9025204709","brenda.bowen6485@example.com","320161760331","Ortega, Obrien and Taylor College","MBA","Active","C","546 Edwards Points, Michaelmouth, ND 41457","44129","New Johnfort","Texas","Uruguay","2006-02-20"
8003,"Gina","Pam","Love","Sandra","9","D","7177114446","gina.love8003@example.com","394937759539","Wilson, Graves and Rojas College","Electrical","Inactive","D","453 Montgomery Orchard, Michaelstad, ME 95234","27307","Markborough","Virginia","Yemen","2003-10-16"
6486,"Katherine","Eric","Guerra","Ashlee","8","C","6703396060","katherine.guerra6486@example.com","306212526210","Kennedy, Garcia and Morris College","Mechanical","Active","D","653 Kathy Divide, Valentineville, WA 75017","86885","Richardview","Pennsylvania","Lao People's Democratic Republic","2007-09-03"
6487,"Christopher","Jeffrey","Torres","Charlotte","9","A","4326671361","christopher.torres6487@example.com","810062689180","Wilson Ltd College","Mechanical","Active","C","0580 Gerald Creek, Port Caleb, AK 31476","40060","Jessicahaven","New York","Ireland","2007-12-19"
6488,"Joseph","Jacob","Barnes","Jennifer","8","C","8276748669","joseph.barnes6488@example.com","601413743546","Smith, Williams and Bailey College","Computer Science","Inactive","B","41595 Ashley Square Apt. 865, Lisashire, FL 06624","11351","Robinborough","South Carolina","Myanmar","2002-08-20"
6489,"Stephanie","Zachary","Olson","Tammy","3","C","9208725285","stephanie.olson6489@example.com","387338651997","Henry LLC College","Computer Science","Active","A","4723 Kevin Fords Apt. 527, Lesterborough, WV 64334","95973","Mercadoshire","Kansas","Brunei Darussalam","2003-02-05"
6490,"Sarah","Matthew","Petersen","Christina","6","C","8212025367","sarah.petersen6490@example.com","744208940509","Scott PLC College","Electronics","Inactive","C","2226 Morrison Spur Suite 437, Malonemouth, MS 12005","20845","Port Chelsea","Pennsylvania","Brazil","2005-02-08"
6491,"Courtney","Danielle","Henry","Karen","4","B","9655447587","courtney.henry6491@example.com","244758634179","Carpenter and Sons College","Electronics","Graduated","A","554 Jonathan Loop, Lake Caleb, OR 87989","96997","Waynestad","New Jersey","Cameroon","2002-11-20"
6492,"John","Brad","Hancock","Maria","7","A","7538142250","john.hancock6492@example.com","746382706282","Ramirez-Miller College","Electronics","Graduated","C","811 Justin Mountain Apt. 305, East Wesleytown, SD 15593","40337","Dianeton","Colorado","Turkmenistan","2008-02-10"
6493,"Hannah","Valerie","Miller","Lori","10","B","7469387286","hannah.miller6493@example.com","771358584009","Good Group College","Electrical","Active","C","010 Ryan Knolls Suite 721, Potterbury, AR 20624","90918","Ryanland","Maryland","Mayotte","2001-06-11"
6494,"Nina","Christopher","Norman","Connie","6","A","5140297237","nina.norman6494@example.com","717823300274","Brady Group College","Electronics","Inactive","A","238 Rios Cliff, Kathleenburgh, VT 20264","16694","New Chelsea","Nebraska","Gabon","2008-04-08"
6495,"Andrew","Donna","Hicks","Debra","4","A","6063577051","andrew.hicks6495@example.com","195762288288","Collins, Baker and Scott College","MBA","Active","C","369 Brittany Circles, Kevinview, CT 90509","23543","New Leslie","Alaska","French Guiana","2003-08-18"
6496,"Stephen","Jennifer","Martinez","Pamela","1","C","3805687495","stephen.martinez6496@example.com","343757128035","Howard-Howard College","IT","Active","D","5744 Sanchez Hollow, Pattonside, OK 74980","92795","Jefferyfurt","New Mexico","Belgium","2003-06-07"
6497,"Matthew","Matthew","Davis","Tara","7","A","3112116700","matthew.davis6497@example.com","632488961175","Tran, Williams and Sanders College","Electrical","Inactive","C","4356 Kelly Mission, Brandyview, VT 43082","10831","Lake Yvettemouth","Oregon","Cayman Islands","2005-09-30"
6498,"Shannon","Brittany","Morris","Stephanie","11","B","1483504386","shannon.morris6498@example.com","402026115242","Camacho-Smith College","Mechanical","Graduated","B","PSC 0945, Box 5661, APO AA 06482","86649","North Kristaberg","Iowa","Liberia","2001-01-13"
6499,"Robert","David","Campbell","Teresa","9","B","7703167514","robert.campbell6499@example.com","245776635736","Casey, Wilson and Bradley College","Computer Science","Graduated","A","00053 Sherry Estates Suite 884, West Beth, MN 22957","61925","Port Nathan","Indiana","Mexico","2002-07-02"
6500,"Scott","Maria","Davenport","Mary","8","B","7155766357","scott.davenport6500@example.com","518597485566","Gregory Group College","Electronics","Active","A","0503 Pierce Divide Suite 217, Lake Lisaport, KS 83102","40597","New Zachary","Arizona","Wallis and Futuna","2000-10-24"
6501,"Joseph","Brian","Mcclure","Karen","6","D","5939360891","joseph.mcclure6501@example.com","982054028162","Williams and Sons College","Electronics","Graduated","A","924 Little Hollow Suite 293, Wellsport, MI 52866","58221","Port Jacqueline","Maine","Egypt","2005-04-26"
6502,"Justin","Kendra","Brown","Julie","7","B","8453238395","justin.brown6502@example.com","373463399117","Berry-Berg College","MBA","Inactive","B","USCGC Perez, FPO AE 64305","50215","New Melissa","Nevada","Bahrain","2004-03-28"
6503,"Michelle","George","Davis","Megan","6","A","8803297673","michelle.davis6503@example.com","408293979010","Choi-Contreras College","Computer Science","Active","D","Unit 0742 Box 3941, DPO AE 81964","15505","Mathistown","California","Tonga","2008-05-15"
6504,"Julie","Albert","Harris","Kimberly","3","C","2850937148","julie.harris6504@example.com","851183303171","Mendoza Inc College","Electrical","Active","D","259 Johnston Skyway Apt. 399, Elizabethshire, WI 09261","83825","Lake Deniseshire","Nebraska","United States of America","2002-11-05"
6505,"Amy","Billy","Jacobs","Kelly","4","A","0978809541","amy.jacobs6505@example.com","279281764900","Case, Mckinney and Adams College","IT","Graduated","B","471 Mary Harbor, New Robert, WA 33729","07651","Adamton","Mississippi","Uganda","2004-08-23"
